Participante,Curso,ID Actividad,Tipo de actividad,Tipo de evento,Ocurrió en
m4,PAM1,3450614c-eb3a-4b86-8921-0468e417b367,likert,entered,2025-03-21 12:18:10.060455+01:00 CET Europe/Madrid
m4,PAM1,3450614c-eb3a-4b86-8921-0468e417b367,likert,exited,2025-03-21 12:18:10.068472+01:00 CET Europe/Madrid
m4,PAM1,423074f8-71d0-42b6-b914-f6769196cae4,likert,entered,2025-03-21 12:18:10.071309+01:00 CET Europe/Madrid
m4,PAM1,423074f8-71d0-42b6-b914-f6769196cae4,likert,exited,2025-03-21 12:18:10.079611+01:00 CET Europe/Madrid
m4,PAM1,a9b34e94-d2dc-4a67-8f44-cd309abccbf0,likert,entered,2025-03-21 12:18:10.082157+01:00 CET Europe/Madrid
m4,PAM1,a9b34e94-d2dc-4a67-8f44-cd309abccbf0,likert,exited,2025-03-21 12:18:10.114207+01:00 CET Europe/Madrid
m4,PAM1,205708b8-364e-49c7-abde-741a89dc3a21,likert,entered,2025-03-21 12:18:10.116925+01:00 CET Europe/Madrid
m4,PAM1,205708b8-364e-49c7-abde-741a89dc3a21,likert,exited,2025-03-21 12:18:10.125399+01:00 CET Europe/Madrid
m4,PAM1,944caccd-2bf3-4c7c-bbb1-684038803469,mcq,entered,2025-03-21 12:18:10.127455+01:00 CET Europe/Madrid
m4,PAM1,944caccd-2bf3-4c7c-bbb1-684038803469,mcq,exited,2025-03-21 12:18:10.158809+01:00 CET Europe/Madrid
m4,PAM1,f3c6cb0a-8e26-434a-8533-103d52ef4e5f,mcq,entered,2025-03-21 12:18:10.160798+01:00 CET Europe/Madrid
m4,PAM1,f3c6cb0a-8e26-434a-8533-103d52ef4e5f,mcq,exited,2025-03-21 12:18:10.167184+01:00 CET Europe/Madrid
m4,PAM1,4ac6ff29-8a77-42ae-bd9a-395aa16f74cd,mcq,entered,2025-03-21 12:18:10.169520+01:00 CET Europe/Madrid
m4,PAM1,4ac6ff29-8a77-42ae-bd9a-395aa16f74cd,mcq,exited,2025-03-21 12:18:10.183568+01:00 CET Europe/Madrid
a10,CJLS,64c60e56-a068-4b97-8a38-a3bff5e8721f,mcq,entered,2025-03-21 12:18:10.209754+01:00 CET Europe/Madrid
a10,CJLS,64c60e56-a068-4b97-8a38-a3bff5e8721f,mcq,exited,2025-03-21 12:18:10.215127+01:00 CET Europe/Madrid
a10,CJLS,a30f78cc-f230-4851-a98d-5aaf2bf8bc19,mcq,entered,2025-03-21 12:18:10.216887+01:00 CET Europe/Madrid
a10,CJLS,a30f78cc-f230-4851-a98d-5aaf2bf8bc19,mcq,exited,2025-03-21 12:18:10.224023+01:00 CET Europe/Madrid
a10,CJLS,c1a9020e-684e-4263-a56e-2ed35c9c3cdd,mcq,entered,2025-03-21 12:18:10.226785+01:00 CET Europe/Madrid
a10,CJLS,c1a9020e-684e-4263-a56e-2ed35c9c3cdd,mcq,exited,2025-03-21 12:18:10.259106+01:00 CET Europe/Madrid
a10,CJLS,5988ba58-4e66-4d18-bb36-3a1ed9b40ebe,mcq,entered,2025-03-21 12:18:10.261051+01:00 CET Europe/Madrid
a10,CJLS,5988ba58-4e66-4d18-bb36-3a1ed9b40ebe,mcq,exited,2025-03-21 12:18:10.266921+01:00 CET Europe/Madrid
a10,CJLS,c12e8090-6c13-45fb-ac39-f68894b9e793,mcq,entered,2025-03-21 12:18:10.275188+01:00 CET Europe/Madrid
a10,CJLS,c12e8090-6c13-45fb-ac39-f68894b9e793,mcq,exited,2025-03-21 12:18:10.282378+01:00 CET Europe/Madrid
a10,CJLS,70c2cfe5-1da8-438b-9fe6-987fa468c3fb,mcq,entered,2025-03-21 12:18:10.309947+01:00 CET Europe/Madrid
a10,CJLS,70c2cfe5-1da8-438b-9fe6-987fa468c3fb,mcq,exited,2025-03-21 12:18:10.316302+01:00 CET Europe/Madrid
a10,CJLS,489ca34b-aa1f-47ae-8082-dc2a66ede9aa,mcq,entered,2025-03-21 12:18:10.318641+01:00 CET Europe/Madrid
a10,CJLS,489ca34b-aa1f-47ae-8082-dc2a66ede9aa,mcq,exited,2025-03-21 12:18:10.328304+01:00 CET Europe/Madrid
a10,CJLS,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,mcq,entered,2025-03-21 12:18:10.330591+01:00 CET Europe/Madrid
a10,CJLS,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,mcq,exited,2025-03-21 12:18:10.365168+01:00 CET Europe/Madrid
a10,CJLS,f62ccaa6-9a8c-49f7-9018-ded9b15eeb79,mcq,entered,2025-03-21 12:18:10.367716+01:00 CET Europe/Madrid
a10,CJLS,f62ccaa6-9a8c-49f7-9018-ded9b15eeb79,mcq,exited,2025-03-21 12:18:10.376502+01:00 CET Europe/Madrid
a10,CJLS,143f43a2-a18a-40f3-b300-aaf76ed0c663,mcq,entered,2025-03-21 12:18:10.378450+01:00 CET Europe/Madrid
a10,CJLS,143f43a2-a18a-40f3-b300-aaf76ed0c663,mcq,exited,2025-03-21 12:18:10.409834+01:00 CET Europe/Madrid
a10,CJLS,57a92351-8d99-478f-b3f3-e3f6ccc842a5,mcq,entered,2025-03-21 12:18:10.412231+01:00 CET Europe/Madrid
a10,CJLS,57a92351-8d99-478f-b3f3-e3f6ccc842a5,mcq,exited,2025-03-21 12:18:10.420600+01:00 CET Europe/Madrid
a10,CJLS,f0f08369-2832-47b2-8641-81c778918cf5,mcq,entered,2025-03-21 12:18:10.428212+01:00 CET Europe/Madrid
a10,CJLS,f0f08369-2832-47b2-8641-81c778918cf5,mcq,exited,2025-03-21 12:18:10.460709+01:00 CET Europe/Madrid
a10,CJLS,76c68162-bcf4-4317-9cd1-1344fcaadaf1,mcq,entered,2025-03-21 12:18:10.463171+01:00 CET Europe/Madrid
a10,CJLS,76c68162-bcf4-4317-9cd1-1344fcaadaf1,mcq,exited,2025-03-21 12:18:10.473987+01:00 CET Europe/Madrid
a10,CJLS,f27ec558-6bcf-461d-aa67-0c4045facb85,mcq,entered,2025-03-21 12:18:10.479018+01:00 CET Europe/Madrid
a10,CJLS,f27ec558-6bcf-461d-aa67-0c4045facb85,mcq,exited,2025-03-21 12:18:10.512088+01:00 CET Europe/Madrid
a10,CJLS,f90ff66e-aebf-4fa2-8ec3-eeb15ba5a7ba,mcq,entered,2025-03-21 12:18:10.514068+01:00 CET Europe/Madrid
a10,CJLS,f90ff66e-aebf-4fa2-8ec3-eeb15ba5a7ba,mcq,exited,2025-03-21 12:18:10.520131+01:00 CET Europe/Madrid
a10,CJLS,5b9f0fde-5f2b-45d9-9462-fa7772c36098,likert,entered,2025-03-21 12:18:10.523261+01:00 CET Europe/Madrid
a10,CJLS,5b9f0fde-5f2b-45d9-9462-fa7772c36098,likert,exited,2025-03-21 12:18:10.558924+01:00 CET Europe/Madrid
a10,CJLS,7c5a71c5-2c39-4d8c-9e48-c75e43cfac5b,mcq,entered,2025-03-21 12:18:10.561134+01:00 CET Europe/Madrid
a10,CJLS,7c5a71c5-2c39-4d8c-9e48-c75e43cfac5b,mcq,exited,2025-03-21 12:18:10.567686+01:00 CET Europe/Madrid
a10,CJLS,52a9ba7d-3779-4b06-b420-a4842a92865f,likert,entered,2025-03-21 12:18:10.569780+01:00 CET Europe/Madrid
a10,CJLS,52a9ba7d-3779-4b06-b420-a4842a92865f,likert,exited,2025-03-21 12:18:10.577905+01:00 CET Europe/Madrid
a10,CJLS,8dd488fe-4ac6-460c-ad90-f1ec6475ffde,likert,entered,2025-03-21 12:18:10.580969+01:00 CET Europe/Madrid
a10,CJLS,8dd488fe-4ac6-460c-ad90-f1ec6475ffde,likert,exited,2025-03-21 12:18:10.613119+01:00 CET Europe/Madrid
a10,CJLS,9e5d78f1-08b5-466f-9608-6892546f6ddc,likert,entered,2025-03-21 12:18:10.617876+01:00 CET Europe/Madrid
a10,CJLS,9e5d78f1-08b5-466f-9608-6892546f6ddc,likert,exited,2025-03-21 12:18:10.628598+01:00 CET Europe/Madrid
a10,CJLS,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,entered,2025-03-21 12:18:10.630515+01:00 CET Europe/Madrid
a10,CJLS,c20bae44-4fe9-48e5-96a5-bed5726ff060,likert,exited,2025-03-21 12:18:10.660809+01:00 CET Europe/Madrid
a10,CJLS,c0723271-be81-4bd0-be34-184a92af7e93,likert,entered,2025-03-21 12:18:10.662454+01:00 CET Europe/Madrid
a10,CJLS,c0723271-be81-4bd0-be34-184a92af7e93,likert,exited,2025-03-21 12:18:10.667570+01:00 CET Europe/Madrid
a10,CJLS,e68782d5-6e9c-4ba3-903c-f7d0a7d85527,mcq,entered,2025-03-21 12:18:10.669352+01:00 CET Europe/Madrid
a10,CJLS,e68782d5-6e9c-4ba3-903c-f7d0a7d85527,mcq,exited,2025-03-21 12:18:10.676557+01:00 CET Europe/Madrid
a10,CJLS,00f40885-6229-4347-b937-4c1761dad364,mcq,entered,2025-03-21 12:18:10.678715+01:00 CET Europe/Madrid
a10,CJLS,00f40885-6229-4347-b937-4c1761dad364,mcq,exited,2025-03-21 12:18:10.710687+01:00 CET Europe/Madrid
a10,CJLS,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,entered,2025-03-21 12:18:10.712878+01:00 CET Europe/Madrid
a10,CJLS,ef8197dc-6450-4883-8975-211ff8ff0671,mcq,exited,2025-03-21 12:18:10.719808+01:00 CET Europe/Madrid
a10,CJLS,032c9707-6194-42b6-90f7-6e6692798560,likert,entered,2025-03-21 12:18:10.721620+01:00 CET Europe/Madrid
a10,CJLS,032c9707-6194-42b6-90f7-6e6692798560,likert,exited,2025-03-21 12:18:10.726977+01:00 CET Europe/Madrid
a10,CJLS,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,entered,2025-03-21 12:18:10.728958+01:00 CET Europe/Madrid
a10,CJLS,6af1090f-9450-4e8c-a5ad-2d527e72e6e3,likert,exited,2025-03-21 12:18:10.760140+01:00 CET Europe/Madrid
a10,CJLS,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,likert,entered,2025-03-21 12:18:10.762285+01:00 CET Europe/Madrid
a10,CJLS,cccc2878-5ef8-43b4-8dc9-aef3d6e69853,likert,exited,2025-03-21 12:18:10.770348+01:00 CET Europe/Madrid
a10,CJLS,9bb9d247-3ff8-4b54-acee-155e9af5acfe,likert,entered,2025-03-21 12:18:10.772869+01:00 CET Europe/Madrid
a10,CJLS,9bb9d247-3ff8-4b54-acee-155e9af5acfe,likert,exited,2025-03-21 12:18:10.779815+01:00 CET Europe/Madrid
a10,CJLS,8a25591c-46f0-4302-9433-c3d71c748fd1,likert,entered,2025-03-21 12:18:10.782038+01:00 CET Europe/Madrid
a10,CJLS,8a25591c-46f0-4302-9433-c3d71c748fd1,likert,exited,2025-03-21 12:18:10.814528+01:00 CET Europe/Madrid
a10,CJLS,76a68035-e349-419f-869d-fef25ff80527,likert,entered,2025-03-21 12:18:10.817275+01:00 CET Europe/Madrid
a10,CJLS,76a68035-e349-419f-869d-fef25ff80527,likert,exited,2025-03-21 12:18:10.827308+01:00 CET Europe/Madrid
a10,CJLS,f24f7306-f35b-471a-8efc-87f2c4732fe0,likert,entered,2025-03-21 12:18:10.830194+01:00 CET Europe/Madrid
a10,CJLS,f24f7306-f35b-471a-8efc-87f2c4732fe0,likert,exited,2025-03-21 12:18:10.865115+01:00 CET Europe/Madrid
a10,CJLS,1c0528aa-7245-488b-a6f6-23ceff3cc9ef,likert,entered,2025-03-21 12:18:10.868590+01:00 CET Europe/Madrid
a10,CJLS,1c0528aa-7245-488b-a6f6-23ceff3cc9ef,likert,exited,2025-03-21 12:18:10.881617+01:00 CET Europe/Madrid
a10,CJLS,69b93607-5fee-4c6f-b42a-0cd915f87954,likert,entered,2025-03-21 12:18:10.910174+01:00 CET Europe/Madrid
a10,CJLS,69b93607-5fee-4c6f-b42a-0cd915f87954,likert,exited,2025-03-21 12:18:10.923115+01:00 CET Europe/Madrid
a10,CJLS,e74db731-565b-4164-b78d-76bdd99a123f,likert,entered,2025-03-21 12:18:10.927072+01:00 CET Europe/Madrid
a10,CJLS,e74db731-565b-4164-b78d-76bdd99a123f,likert,exited,2025-03-21 12:18:10.962304+01:00 CET Europe/Madrid
a10,CJLS,a0b645fb-be6c-4264-a361-b750d7abba38,likert,entered,2025-03-21 12:18:10.965805+01:00 CET Europe/Madrid
a10,CJLS,a0b645fb-be6c-4264-a361-b750d7abba38,likert,exited,2025-03-21 12:18:10.976911+01:00 CET Europe/Madrid
a10,CJLS,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,likert,entered,2025-03-21 12:18:10.979626+01:00 CET Europe/Madrid
a10,CJLS,78bd34f8-e7f6-4bf8-8f4b-232bc031cfae,likert,exited,2025-03-21 12:18:11.014779+01:00 CET Europe/Madrid
a10,CJLS,82b50990-c52c-413c-a0b0-291b2dc6ba81,likert,entered,2025-03-21 12:18:11.018419+01:00 CET Europe/Madrid
a10,CJLS,82b50990-c52c-413c-a0b0-291b2dc6ba81,likert,exited,2025-03-21 12:18:11.030779+01:00 CET Europe/Madrid
a10,CJLS,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,likert,entered,2025-03-21 12:18:11.033820+01:00 CET Europe/Madrid
a10,CJLS,c7bbd525-c5ec-4ef3-bb59-11d0fc62f8f6,likert,exited,2025-03-21 12:18:11.066507+01:00 CET Europe/Madrid
a10,CJLS,d4c715ad-4b6e-49b0-b095-8552ace72bfc,likert,entered,2025-03-21 12:18:11.070116+01:00 CET Europe/Madrid
a10,CJLS,d4c715ad-4b6e-49b0-b095-8552ace72bfc,likert,exited,2025-03-21 12:18:11.111906+01:00 CET Europe/Madrid
a10,CJLS,74247983-e7cd-4c6d-af82-15f7a2203582,likert,entered,2025-03-21 12:18:11.114528+01:00 CET Europe/Madrid
a10,CJLS,74247983-e7cd-4c6d-af82-15f7a2203582,likert,exited,2025-03-21 12:18:11.159324+01:00 CET Europe/Madrid
a10,CJLS,6a9caa23-976d-490f-be1d-664c6230bfc4,likert,entered,2025-03-21 12:18:11.161947+01:00 CET Europe/Madrid
a10,CJLS,6a9caa23-976d-490f-be1d-664c6230bfc4,likert,exited,2025-03-21 12:18:11.169445+01:00 CET Europe/Madrid
a10,CJLS,7a317816-969f-486d-9870-265902e570c8,likert,entered,2025-03-21 12:18:11.181706+01:00 CET Europe/Madrid
a10,CJLS,7a317816-969f-486d-9870-265902e570c8,likert,exited,2025-03-21 12:18:11.215125+01:00 CET Europe/Madrid
a10,CJLS,7b7bdffe-5a5a-43a4-97b7-cc3e63612cb3,likert,entered,2025-03-21 12:18:11.217370+01:00 CET Europe/Madrid
a10,CJLS,7b7bdffe-5a5a-43a4-97b7-cc3e63612cb3,likert,exited,2025-03-21 12:18:11.260824+01:00 CET Europe/Madrid
a10,CJLS,dc7a6ad6-d1db-4694-a8b1-8ef7f3455d46,likert,entered,2025-03-21 12:18:11.263299+01:00 CET Europe/Madrid
a10,CJLS,dc7a6ad6-d1db-4694-a8b1-8ef7f3455d46,likert,exited,2025-03-21 12:18:11.276957+01:00 CET Europe/Madrid
a10,CJLS,ac3a0ba3-9a48-47d5-b8fe-f346b08ecdf1,likert,entered,2025-03-21 12:18:11.281538+01:00 CET Europe/Madrid
a10,CJLS,ac3a0ba3-9a48-47d5-b8fe-f346b08ecdf1,likert,exited,2025-03-21 12:18:11.329698+01:00 CET Europe/Madrid
a10,CJLS,ae77805b-0495-4d0d-878a-a961fcc23367,mcq,entered,2025-03-21 12:18:11.334346+01:00 CET Europe/Madrid
a10,CJLS,ae77805b-0495-4d0d-878a-a961fcc23367,mcq,exited,2025-03-21 12:18:11.364877+01:00 CET Europe/Madrid
a10,CJLS,b064e333-5718-4073-a7b0-515e2460f186,likert,entered,2025-03-21 12:18:11.366949+01:00 CET Europe/Madrid
a10,CJLS,b064e333-5718-4073-a7b0-515e2460f186,likert,exited,2025-03-21 12:18:11.381121+01:00 CET Europe/Madrid
a10,CJLS,d95a3825-4476-43a5-9531-e09e91ac1f21,likert,entered,2025-03-21 12:18:11.384041+01:00 CET Europe/Madrid
a10,CJLS,d95a3825-4476-43a5-9531-e09e91ac1f21,likert,exited,2025-03-21 12:18:11.414882+01:00 CET Europe/Madrid
a10,CJLS,50198615-ab47-4fe3-b02a-2b9bf9e4469a,likert,entered,2025-03-21 12:18:11.417049+01:00 CET Europe/Madrid
a10,CJLS,50198615-ab47-4fe3-b02a-2b9bf9e4469a,likert,exited,2025-03-21 12:18:11.461714+01:00 CET Europe/Madrid
a10,CJLS,785fef58-b146-4878-a3a9-6baf13f6a6f9,likert,entered,2025-03-21 12:18:11.464862+01:00 CET Europe/Madrid
a10,CJLS,785fef58-b146-4878-a3a9-6baf13f6a6f9,likert,exited,2025-03-21 12:18:11.510056+01:00 CET Europe/Madrid
a10,CJLS,5ba94cdf-6c4b-419f-8c68-401e9e60994d,likert,entered,2025-03-21 12:18:11.514324+01:00 CET Europe/Madrid
a10,CJLS,5ba94cdf-6c4b-419f-8c68-401e9e60994d,likert,exited,2025-03-21 12:18:11.562584+01:00 CET Europe/Madrid
a10,CJLS,d9a464c6-d3cb-4cea-9535-a91c96e7d9b5,likert,entered,2025-03-21 12:18:11.565921+01:00 CET Europe/Madrid
a10,CJLS,d9a464c6-d3cb-4cea-9535-a91c96e7d9b5,likert,exited,2025-03-21 12:18:11.612107+01:00 CET Europe/Madrid
a10,CJLS,334955d4-bac8-4e30-a93e-8b8eacb812ab,likert,entered,2025-03-21 12:18:11.615292+01:00 CET Europe/Madrid
a10,CJLS,334955d4-bac8-4e30-a93e-8b8eacb812ab,likert,exited,2025-03-21 12:18:11.659369+01:00 CET Europe/Madrid
a10,CJLS,ed4229b1-2041-4a88-a0b7-622d4416b889,likert,entered,2025-03-21 12:18:11.662922+01:00 CET Europe/Madrid
a10,CJLS,ed4229b1-2041-4a88-a0b7-622d4416b889,likert,exited,2025-03-21 12:18:11.679190+01:00 CET Europe/Madrid
a10,CJLS,8d201a12-69c7-42cd-a4f2-ecc987362426,likert,entered,2025-03-21 12:18:11.689542+01:00 CET Europe/Madrid
a10,CJLS,8d201a12-69c7-42cd-a4f2-ecc987362426,likert,exited,2025-03-21 12:18:11.759751+01:00 CET Europe/Madrid
a10,CJLS,fef54ae4-52b4-44a3-a767-796bed655742,likert,entered,2025-03-21 12:18:11.763228+01:00 CET Europe/Madrid
a10,CJLS,fef54ae4-52b4-44a3-a767-796bed655742,likert,exited,2025-03-21 12:18:11.778340+01:00 CET Europe/Madrid
a10,CJLS,f00e5c4b-39f6-49c0-b5c4-a49913aa0cb3,likert,entered,2025-03-21 12:18:11.782368+01:00 CET Europe/Madrid
a10,CJLS,f00e5c4b-39f6-49c0-b5c4-a49913aa0cb3,likert,exited,2025-03-21 12:18:11.819069+01:00 CET Europe/Madrid
a10,CJLS,557d0cf4-08cf-405f-9dc9-237aba1cda22,likert,entered,2025-03-21 12:18:11.826739+01:00 CET Europe/Madrid
a10,CJLS,557d0cf4-08cf-405f-9dc9-237aba1cda22,likert,exited,2025-03-21 12:18:11.868372+01:00 CET Europe/Madrid
a10,CJLS,353565f4-3d9b-4b66-ba1d-9a3fa863d1e2,likert,entered,2025-03-21 12:18:12.069586+01:00 CET Europe/Madrid
a10,CJLS,353565f4-3d9b-4b66-ba1d-9a3fa863d1e2,likert,exited,2025-03-21 12:18:12.212414+01:00 CET Europe/Madrid
a10,CJLS,f5550f16-5f11-4705-aaee-98636c6fed3c,likert,entered,2025-03-21 12:18:12.223441+01:00 CET Europe/Madrid
a10,CJLS,f5550f16-5f11-4705-aaee-98636c6fed3c,likert,exited,2025-03-21 12:18:12.263055+01:00 CET Europe/Madrid
a10,CJLS,d31a139d-1a16-4857-b4d6-790c76aa0044,likert,entered,2025-03-21 12:18:12.266590+01:00 CET Europe/Madrid
a10,CJLS,d31a139d-1a16-4857-b4d6-790c76aa0044,likert,exited,2025-03-21 12:18:12.282771+01:00 CET Europe/Madrid
a10,CJLS,3f541597-38be-4856-b89a-459ba091ae6d,likert,entered,2025-03-21 12:18:12.310649+01:00 CET Europe/Madrid
a10,CJLS,3f541597-38be-4856-b89a-459ba091ae6d,likert,exited,2025-03-21 12:18:12.319383+01:00 CET Europe/Madrid
a10,CJLS,abd6c9c9-d827-4823-ae7d-ee48a98f3397,likert,entered,2025-03-21 12:18:12.325472+01:00 CET Europe/Madrid
a10,CJLS,abd6c9c9-d827-4823-ae7d-ee48a98f3397,likert,exited,2025-03-21 12:18:12.361518+01:00 CET Europe/Madrid
a10,CJLS,083c4faa-bd3f-4fd0-bfa0-348457ade1cd,likert,entered,2025-03-21 12:18:12.364281+01:00 CET Europe/Madrid
a10,CJLS,083c4faa-bd3f-4fd0-bfa0-348457ade1cd,likert,exited,2025-03-21 12:18:12.376019+01:00 CET Europe/Madrid
a10,CJLS,02898f63-8702-4d68-91a3-a8c92b46f863,likert,entered,2025-03-21 12:18:12.379697+01:00 CET Europe/Madrid
a10,CJLS,02898f63-8702-4d68-91a3-a8c92b46f863,likert,exited,2025-03-21 12:18:12.414587+01:00 CET Europe/Madrid
a10,CJLS,3450614c-eb3a-4b86-8921-0468e417b367,likert,entered,2025-03-21 12:18:12.418054+01:00 CET Europe/Madrid
a10,CJLS,3450614c-eb3a-4b86-8921-0468e417b367,likert,exited,2025-03-21 12:18:12.430026+01:00 CET Europe/Madrid
a10,CJLS,423074f8-71d0-42b6-b914-f6769196cae4,likert,entered,2025-03-21 12:18:12.433669+01:00 CET Europe/Madrid
a10,CJLS,423074f8-71d0-42b6-b914-f6769196cae4,likert,exited,2025-03-21 12:18:12.467619+01:00 CET Europe/Madrid
a10,CJLS,a9b34e94-d2dc-4a67-8f44-cd309abccbf0,likert,entered,2025-03-21 12:18:12.471567+01:00 CET Europe/Madrid
a10,CJLS,a9b34e94-d2dc-4a67-8f44-cd309abccbf0,likert,exited,2025-03-21 12:18:12.483778+01:00 CET Europe/Madrid
a10,CJLS,205708b8-364e-49c7-abde-741a89dc3a21,likert,entered,2025-03-21 12:18:12.510327+01:00 CET Europe/Madrid
a10,CJLS,205708b8-364e-49c7-abde-741a89dc3a21,likert,exited,2025-03-21 12:18:12.520370+01:00 CET Europe/Madrid
a10,CJLS,944caccd-2bf3-4c7c-bbb1-684038803469,mcq,entered,2025-03-21 12:18:12.525320+01:00 CET Europe/Madrid
a10,CJLS,944caccd-2bf3-4c7c-bbb1-684038803469,mcq,exited,2025-03-21 12:18:12.561252+01:00 CET Europe/Madrid
a10,CJLS,f3c6cb0a-8e26-434a-8533-103d52ef4e5f,mcq,entered,2025-03-21 12:18:12.564196+01:00 CET Europe/Madrid
a10,CJLS,f3c6cb0a-8e26-434a-8533-103d52ef4e5f,mcq,exited,2025-03-21 12:18:12.576350+01:00 CET Europe/Madrid
a10,CJLS,4ac6ff29-8a77-42ae-bd9a-395aa16f74cd,mcq,entered,2025-03-21 12:18:12.579426+01:00 CET Europe/Madrid
a10,CJLS,4ac6ff29-8a77-42ae-bd9a-395aa16f74cd,mcq,exited,2025-03-21 12:18:12.631428+01:00 CET Europe/Madrid
m7,PAM1,64c60e56-a068-4b97-8a38-a3bff5e8721f,mcq,entered,2025-03-21 12:18:12.664407+01:00 CET Europe/Madrid
m7,PAM1,64c60e56-a068-4b97-8a38-a3bff5e8721f,mcq,exited,2025-03-21 12:18:12.712249+01:00 CET Europe/Madrid
m7,PAM1,a30f78cc-f230-4851-a98d-5aaf2bf8bc19,mcq,entered,2025-03-21 12:18:12.719081+01:00 CET Europe/Madrid
m7,PAM1,a30f78cc-f230-4851-a98d-5aaf2bf8bc19,mcq,exited,2025-03-21 12:18:12.729295+01:00 CET Europe/Madrid
m7,PAM1,c1a9020e-684e-4263-a56e-2ed35c9c3cdd,mcq,entered,2025-03-21 12:18:12.732297+01:00 CET Europe/Madrid
m7,PAM1,c1a9020e-684e-4263-a56e-2ed35c9c3cdd,mcq,exited,2025-03-21 12:18:12.764019+01:00 CET Europe/Madrid
m7,PAM1,5988ba58-4e66-4d18-bb36-3a1ed9b40ebe,mcq,entered,2025-03-21 12:18:12.766703+01:00 CET Europe/Madrid
m7,PAM1,5988ba58-4e66-4d18-bb36-3a1ed9b40ebe,mcq,exited,2025-03-21 12:18:12.775536+01:00 CET Europe/Madrid
m7,PAM1,c12e8090-6c13-45fb-ac39-f68894b9e793,mcq,entered,2025-03-21 12:18:12.777984+01:00 CET Europe/Madrid
m7,PAM1,c12e8090-6c13-45fb-ac39-f68894b9e793,mcq,exited,2025-03-21 12:18:12.810229+01:00 CET Europe/Madrid
m7,PAM1,70c2cfe5-1da8-438b-9fe6-987fa468c3fb,mcq,entered,2025-03-21 12:18:12.812258+01:00 CET Europe/Madrid
m7,PAM1,70c2cfe5-1da8-438b-9fe6-987fa468c3fb,mcq,exited,2025-03-21 12:18:12.818812+01:00 CET Europe/Madrid
m7,PAM1,489ca34b-aa1f-47ae-8082-dc2a66ede9aa,mcq,entered,2025-03-21 12:18:12.821880+01:00 CET Europe/Madrid
m7,PAM1,489ca34b-aa1f-47ae-8082-dc2a66ede9aa,mcq,exited,2025-03-21 12:18:12.828427+01:00 CET Europe/Madrid
m7,PAM1,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,mcq,entered,2025-03-21 12:18:12.830780+01:00 CET Europe/Madrid
m7,PAM1,d98d3fcf-5e30-4e1d-97f2-dd0f7345c7cf,mcq,exited,2025-03-21 12:18:12.861718+01:00 CET Europe/Madrid
m7,PAM1,f62ccaa6-9a8c-49f7-9018-ded9b15eeb79,mcq,entered,2025-03-21 12:18:12.863532+01:00 CET Europe/Madrid
m7,PAM1,f62ccaa6-9a8c-49f7-9018-ded9b15eeb79,mcq,exited,2025-03-21 12:18:12.870079+01:00 CET Europe/Madrid
m7,PAM1,143f43a2-a18a-40f3-b300-aaf76ed0c663,mcq,entered,2025-03-21 12:18:12.872988+01:00 CET Europe/Madrid
m7,PAM1,143f43a2-a18a-40f3-b300-aaf76ed0c663,mcq,exited,2025-03-21 12:18:12.878463+01:00 CET Europe/Madrid
m7,PAM1,57a92351-8d99-478f-b3f3-e3f6ccc842a5,mcq,entered,2025-03-21 12:18:12.880362+01:00 CET Europe/Madrid
m7,PAM1,57a92351-8d99-478f-b3f3-e3f6ccc842a5,mcq,exited,2025-03-21 12:18:12.910969+01:00 CET Europe/Madrid
m7,PAM1,f0f08369-2832-47b2-8641-81c778918cf5,mcq,entered,2025-03-21 12:18:12.912704+01:00 CET Europe/Madrid
m7,PAM1,f0f08369-2832-47b2-8641-81c778918cf5,mcq,exited,2025-03-21 12:18:12.919083+01:00 CET Europe/Madrid
m7,PAM1,76c68162-bcf4-4317-9cd1-1344fcaadaf1,mcq,entered,2025-03-21 12:18:12.922322+01:00 CET Europe/Madrid
m7,PAM1,76c68162-bcf4-4317-9cd1-1344fcaadaf1,mcq,exited,2025-03-21 12:18:12.927999+01:00 CET Europe/Madrid
m7,PAM1,f27ec558-6bcf-461d-aa67-0c4045facb85,mcq,entered,2025-03-21 12:18:12.929829+01:00 CET Europe/Madrid
m7,PAM1,f27ec558-6bcf-461d-aa67-0c4045facb85,mcq,exited,2025-03-21 12:18:12.960883+01:00 CET Europe/Madrid
m7,PAM1,f90ff66e-aebf-4fa2-8ec3-eeb15ba5a7ba,mcq,entered,2025-03-21 12:18:12.962581+01:00 CET Europe/Madrid
m7,PAM1,f90ff66e-aebf-4fa2-8ec3-eeb15ba5a7ba,mcq,exited,2025-03-21 12:18:12.969217+01:00 CET Europe/Madrid
m7,PAM1,5b9f0fde-5f2b-45d9-9462-fa7772c36098,likert,entered,2025-03-21 12:18:12.972591+01:00 CET Europe/Madrid
